Lat,Long,Name,Tenths,BendName,BendNumber
40.40191,-95.65472,535.5,5,Lower Sonara Bend,9-24
40.40316,-95.65562,535.6,6,Lower Sonara Bend,9-24
40.40444,-95.65659,535.7,7,Lower Sonara Bend,9-24
40.40568,-95.65744,535.8,8,Lower Sonara Bend,9-24
40.40697,-95.65833,535.9,9,Lower Sonara Bend,9-24
40.4083,-95.65918,536,0,Lower Sonara Bend,9-24
40.4096,-95.65995,536.1,1,Lower Sonara Bend,9-24
40.41095,-95.6606,536.2,2,Lower Sonara Bend,9-24
40.41237,-95.66118,536.3,3,Lower Sonara Bend,9-24
40.41381,-95.66158,536.4,4,Lower Sonara Bend,9-24
40.41567,-95.66183,536.5,5,Lower Sonara Bend,9-24
40.41745,-95.66179,536.6,6,Lower Sonara Bend,9-24
40.41893,-95.66138,536.7,7,Lower Sonara Bend,9-24
40.42024,-95.66075,536.8,8,Lower Sonara Bend,9-24
40.42143,-95.6597,536.9,9,Lower Sonara Bend,9-24
40.42262,-95.65861,537,0,Upper Sonara Bend,9-23
40.42384,-95.65769,537.1,1,Upper Sonara Bend,9-23
40.42519,-95.65691,537.2,2,Upper Sonara Bend,9-23
40.42655,-95.65622,537.3,3,Upper Sonara Bend,9-23
40.42793,-95.6557,537.4,4,Upper Sonara Bend,9-23
40.42936,-95.65518,537.5,5,Upper Sonara Bend,9-23
40.43086,-95.6548,537.6,6,Upper Sonara Bend,9-23
40.43233,-95.65464,537.7,7,Upper Sonara Bend,9-23
40.43372,-95.65469,537.8,8,Upper Sonara Bend,9-23
40.43519,-95.6548,537.9,9,Upper Sonara Bend,9-23
40.43664,-95.65508,538,0,Upper Sonara Bend,9-23
40.43802,-95.65552,538.1,1,Upper Sonara Bend,9-23
40.43944,-95.65607,538.2,2,Upper Sonara Bend,9-23
40.44084,-95.65668,538.3,3,Upper Sonara Bend,9-23
40.44224,-95.65738,538.4,4,Upper Sonara Bend,9-23
40.44348,-95.65822,538.5,5,Upper Sonara Bend,9-23
40.44473,-95.65907,538.6,6,Upper Sonara Bend,9-23
40.44593,-95.66005,538.7,7,Upper Sonara Bend,9-23
40.44719,-95.661,538.8,8,Upper Sonara Bend,9-23
40.44839,-95.66203,538.9,9,Upper Sonara Bend,9-23
40.44961,-95.66309,539,0,Upper Sonara Bend,9-23
40.45075,-95.66419,539.1,1,Upper Sonara Bend,9-23
40.45195,-95.66535,539.2,2,Upper Sonara Bend,9-23
40.45312,-95.6665,539.3,3,Upper Sonara Bend,9-23
40.45422,-95.66772,539.4,4,Upper Sonara Bend,9-23
40.45517,-95.66915,539.5,5,Upper Sonara Bend,9-23
40.456,-95.67058,539.6,6,Upper Sonara Bend,9-23
40.45684,-95.67216,539.7,7,Upper Sonara Bend,9-23
40.45761,-95.67375,539.8,8,Upper Sonara Bend,9-23
40.45836,-95.67537,539.9,9,Peru Bend,9-22
40.45917,-95.67692,540,0,Peru Bend,9-22
40.45997,-95.67845,540.1,1,Peru Bend,9-22
40.46075,-95.67996,540.2,2,Peru Bend,9-22
40.46159,-95.68159,540.3,3,Peru Bend,9-22
40.46229,-95.68318,540.4,4,Peru Bend,9-22
40.46309,-95.68474,540.5,5,Peru Bend,9-22
40.46401,-95.68613,540.6,6,Peru Bend,9-22
40.46504,-95.68758,540.7,7,Peru Bend,9-22
40.46608,-95.68888,540.8,8,Peru Bend,9-22
40.46718,-95.69015,540.9,9,Peru Bend,9-22
40.46827,-95.69131,541,0,Peru Bend,9-22
40.46943,-95.69243,541.1,1,Peru Bend,9-22
40.47068,-95.69347,541.2,2,Peru Bend,9-22
40.47196,-95.69444,541.3,3,Peru Bend,9-22
40.47325,-95.69519,541.4,4,Peru Bend,9-22
40.4748,-95.69589,541.5,5,Peru Bend,9-22
40.47635,-95.6965,541.6,6,Peru Bend,9-22
40.47781,-95.6967,541.7,7,Peru Bend,9-22
40.47931,-95.6967,541.8,8,Peru Bend,9-22
40.48074,-95.6963,541.9,9,Peru Bend,9-22
40.48211,-95.69559,542,0,Peru Bend,9-22
40.48345,-95.69498,542.1,1,Nishnabotna Bend,9-21
40.48483,-95.69446,542.2,2,Nishnabotna Bend,9-21
40.48626,-95.69397,542.3,3,Nishnabotna Bend,9-21
40.48766,-95.69363,542.4,4,Nishnabotna Bend,9-21
40.48908,-95.69336,542.5,5,Nishnabotna Bend,9-21
40.49049,-95.69315,542.6,6,Nishnabotna Bend,9-21
40.49193,-95.6931,542.7,7,Nishnabotna Bend,9-21
40.49336,-95.6932,542.8,8,Nishnabotna Bend,9-21
40.49484,-95.69336,542.9,9,Nishnabotna Bend,9-21
40.49625,-95.69367,543,0,Nishnabotna Bend,9-21
40.49765,-95.69424,543.1,1,Nishnabotna Bend,9-21
40.49901,-95.69485,543.2,2,Nishnabotna Bend,9-21
40.50025,-95.69592,543.3,3,Nishnabotna Bend,9-21
40.50149,-95.6971,543.4,4,Lower Kansas Bend,9-20
40.50251,-95.69826,543.5,5,Lower Kansas Bend,9-20
40.50361,-95.69962,543.6,6,Lower Kansas Bend,9-20
40.50475,-95.70084,543.7,7,Lower Kansas Bend,9-20
40.50595,-95.70194,543.8,8,Lower Kansas Bend,9-20
40.5072,-95.70301,543.9,9,Lower Kansas Bend,9-20
40.50834,-95.70395,544,0,Lower Kansas Bend,9-20
40.50962,-95.70487,544.1,1,Lower Kansas Bend,9-20
40.511,-95.7056,544.2,2,Lower Kansas Bend,9-20
40.51233,-95.70616,544.3,3,Lower Kansas Bend,9-20
40.51379,-95.70656,544.4,4,Lower Kansas Bend,9-20
40.51537,-95.70654,544.5,5,Lower Kansas Bend,9-20
40.51684,-95.70648,544.6,6,Lower Kansas Bend,9-20
40.51838,-95.70662,544.7,7,Lower Kansas Bend,9-20
40.51979,-95.70687,544.8,8,Upper Kansas Bend,9-19
40.52118,-95.70739,544.9,9,Upper Kansas Bend,9-19
40.5225,-95.70806,545,0,Upper Kansas Bend,9-19
40.52375,-95.70899,545.1,1,Upper Kansas Bend,9-19
40.52495,-95.71008,545.2,2,Upper Kansas Bend,9-19
40.52601,-95.71136,545.3,3,Upper Kansas Bend,9-19
40.52699,-95.71283,545.4,4,Upper Kansas Bend,9-19
40.52781,-95.71451,545.5,5,Upper Kansas Bend,9-19
40.52845,-95.71631,545.6,6,Upper Kansas Bend,9-19
40.52885,-95.71817,545.7,7,Upper Kansas Bend,9-19
40.52891,-95.72005,545.8,8,Upper Kansas Bend,9-19
40.52863,-95.72196,545.9,9,Upper Kansas Bend,9-19
40.52812,-95.7237,546,0,Upper Kansas Bend,9-19
40.52747,-95.72544,546.1,1,Upper Kansas Bend,9-19
40.52678,-95.72708,546.2,2,Upper Kansas Bend,9-19
40.5261,-95.72869,546.3,3,Lower Barney Bend,9-18
40.5254,-95.73039,546.4,4,Lower Barney Bend,9-18
40.52466,-95.73197,546.5,5,Lower Barney Bend,9-18
40.52408,-95.734,546.6,6,Lower Barney Bend,9-18
40.52371,-95.73578,546.7,7,Lower Barney Bend,9-18
40.52344,-95.73766,546.8,8,Lower Barney Bend,9-18
40.5233,-95.73951,546.9,9,Lower Barney Bend,9-18
40.52324,-95.74147,547,0,Lower Barney Bend,9-18
40.52324,-95.74328,547.1,1,Lower Barney Bend,9-18
40.52332,-95.74504,547.2,2,Lower Barney Bend,9-18
40.52346,-95.74695,547.3,3,Lower Barney Bend,9-18
40.52362,-95.74892,547.4,4,Lower Barney Bend,9-18
40.52409,-95.75054,547.5,5,Lower Barney Bend,9-18
40.5244,-95.75227,547.6,6,Lower Barney Bend,9-18
40.52474,-95.75417,547.7,7,Lower Barney Bend,9-18
40.52511,-95.75597,547.8,8,Lower Barney Bend,9-18
40.5256,-95.75778,547.9,9,Lower Barney Bend,9-18
40.52623,-95.75954,548,0,Lower Barney Bend,9-18
40.52686,-95.76122,548.1,1,Lower Barney Bend,9-18
40.52758,-95.76276,548.2,2,Lower Barney Bend,9-18
40.52841,-95.76431,548.3,3,Lower Barney Bend,9-18
40.5294,-95.76569,548.4,4,Lower Barney Bend,9-18
40.53079,-95.76701,548.5,5,Lower Barney Bend,9-18
40.53211,-95.76818,548.6,6,Lower Barney Bend,9-18
40.53344,-95.76903,548.7,7,Lower Barney Bend,9-18
40.53491,-95.76962,548.8,8,Lower Barney Bend,9-18
40.53635,-95.76985,548.9,9,Lower Barney Bend,9-18
40.53775,-95.7696,549,0,Lower Barney Bend,9-18
40.53915,-95.76893,549.1,1,Lower Barney Bend,9-18
40.54039,-95.76805,549.2,2,Lower Barney Bend,9-18
40.54163,-95.76695,549.3,3,Lower Barney Bend,9-18
40.54284,-95.7659,549.4,4,Lower Barney Bend,9-18
40.54395,-95.76507,549.5,5,Lower Barney Bend,9-18
40.54517,-95.76421,549.6,6,Lower Barney Bend,9-18
40.5465,-95.76354,549.7,7,Upper Barney Bend,9-17
40.54787,-95.76296,549.8,8,Upper Barney Bend,9-17
40.54931,-95.76261,549.9,9,Upper Barney Bend,9-17
40.55071,-95.76256,550,0,Upper Barney Bend,9-17
40.5521,-95.76276,550.1,1,Upper Barney Bend,9-17
40.55351,-95.76321,550.2,2,Upper Barney Bend,9-17
40.55488,-95.76385,550.3,3,Upper Barney Bend,9-17
40.55623,-95.7647,550.4,4,Upper Barney Bend,9-17
40.55735,-95.76556,550.5,5,Lower Hamburg Bend,9-16
40.55849,-95.76648,550.6,6,Lower Hamburg Bend,9-16
40.5597,-95.76749,550.7,7,Lower Hamburg Bend,9-16
40.56098,-95.76851,550.8,8,Lower Hamburg Bend,9-16
40.56224,-95.76938,550.9,9,Lower Hamburg Bend,9-16
40.56345,-95.77028,551,0,Lower Hamburg Bend,9-16
40.56469,-95.77116,551.1,1,Lower Hamburg Bend,9-16
40.56597,-95.77199,551.2,2,Lower Hamburg Bend,9-16
40.56732,-95.77271,551.3,3,Lower Hamburg Bend,9-16
40.56872,-95.77338,551.4,4,Lower Hamburg Bend,9-16
40.57025,-95.77407,551.5,5,Lower Hamburg Bend,9-16
40.5718,-95.77446,551.6,6,Lower Hamburg Bend,9-16
40.57325,-95.77464,551.7,7,Lower Hamburg Bend,9-16
40.5747,-95.77458,551.8,8,Lower Hamburg Bend,9-16
40.57612,-95.77428,551.9,9,Lower Hamburg Bend,9-16
40.57755,-95.77376,552,0,Lower Hamburg Bend,9-16
40.57887,-95.7731,552.1,1,Lower Hamburg Bend,9-16
40.58015,-95.77213,552.2,2,Lower Hamburg Bend,9-16
40.58139,-95.77113,552.3,3,Lower Hamburg Bend,9-16
40.58256,-95.7699,552.4,4,Lower Hamburg Bend,9-16
40.58363,-95.76829,552.5,5,Lower Hamburg Bend,9-16
40.58456,-95.76684,552.6,6,Lower Hamburg Bend,9-16
40.58535,-95.76523,552.7,7,Lower Hamburg Bend,9-16
40.58597,-95.76351,552.8,8,Lower Hamburg Bend,9-16
40.58667,-95.76189,552.9,9,Lower Hamburg Bend,9-16
40.58741,-95.76027,553,0,Lower Hamburg Bend,9-16
40.58818,-95.75871,553.1,1,Upper Hamburg Bend,9-15
40.58902,-95.75721,553.2,2,Upper Hamburg Bend,9-15
40.58993,-95.75572,553.3,3,Upper Hamburg Bend,9-15
40.59094,-95.75427,553.4,4,Upper Hamburg Bend,9-15
40.59196,-95.753,553.5,5,Upper Hamburg Bend,9-15
40.59309,-95.7517,553.6,6,Upper Hamburg Bend,9-15
40.59427,-95.75063,553.7,7,Upper Hamburg Bend,9-15
40.59549,-95.7499,553.8,8,Upper Hamburg Bend,9-15
40.59679,-95.74913,553.9,9,Upper Hamburg Bend,9-15
40.59816,-95.74854,554,0,Upper Hamburg Bend,9-15
40.59954,-95.74799,554.1,1,Upper Hamburg Bend,9-15
40.60097,-95.74775,554.2,2,Upper Hamburg Bend,9-15
40.60241,-95.74766,554.3,3,Upper Hamburg Bend,9-15
40.6039,-95.74784,554.4,4,Upper Hamburg Bend,9-15
40.6052,-95.74823,554.5,5,Upper Hamburg Bend,9-15
40.60645,-95.7488,554.6,6,Upper Hamburg Bend,9-15
40.60776,-95.74967,554.7,7,Upper Hamburg Bend,9-15
40.60895,-95.75038,554.8,8,Upper Hamburg Bend,9-15
40.61007,-95.75159,554.9,9,Upper Hamburg Bend,9-15
40.61089,-95.75308,555,0,Otoe Bend,9-14
40.61177,-95.7546,555.1,1,Otoe Bend,9-14
40.61245,-95.7562,555.2,2,Otoe Bend,9-14
40.61312,-95.75789,555.3,3,Otoe Bend,9-14
40.61393,-95.75958,555.4,4,Otoe Bend,9-14
40.61479,-95.76126,555.5,5,Otoe Bend,9-14
40.61561,-95.76287,555.6,6,Otoe Bend,9-14
40.61653,-95.76437,555.7,7,Otoe Bend,9-14
40.6175,-95.76571,555.8,8,Otoe Bend,9-14
40.6185,-95.76698,555.9,9,Otoe Bend,9-14
40.61961,-95.76811,556,0,Otoe Bend,9-14
40.62085,-95.76911,556.1,1,Otoe Bend,9-14
40.62224,-95.76985,556.2,2,Otoe Bend,9-14
40.62368,-95.77049,556.3,3,Otoe Bend,9-14
40.6251,-95.77082,556.4,4,Otoe Bend,9-14
40.62669,-95.77049,556.5,5,Otoe Bend,9-14
40.6282,-95.77006,556.6,6,Otoe Bend,9-14
40.6297,-95.76976,556.7,7,Otoe Bend,9-14
40.63112,-95.7696,556.8,8,Otoe Bend,9-14
40.63261,-95.76952,556.9,9,Otoe Bend,9-14
40.63403,-95.76962,557,0,Otoe Bend,9-14
40.63548,-95.76984,557.1,1,Frazers Bend,9-13
40.63691,-95.77011,557.2,2,Frazers Bend,9-13
40.63837,-95.77051,557.3,3,Frazers Bend,9-13
40.63981,-95.77099,557.4,4,Frazers Bend,9-13
40.64119,-95.77146,557.5,5,Frazers Bend,9-13
40.64252,-95.77203,557.6,6,Frazers Bend,9-13
40.64393,-95.77281,557.7,7,Frazers Bend,9-13
40.64528,-95.77352,557.8,8,Frazers Bend,9-13
40.64655,-95.77443,557.9,9,Frazers Bend,9-13
40.64777,-95.77544,558,0,Frazers Bend,9-13
40.64893,-95.77653,558.1,1,Frazers Bend,9-13
40.65011,-95.77762,558.2,2,Frazers Bend,9-13
40.65128,-95.7788,558.3,3,Frazers Bend,9-13
40.65243,-95.7799,558.4,4,Frazers Bend,9-13
40.6537,-95.78123,558.5,5,Frazers Bend,9-13
40.6549,-95.78263,558.6,6,Frazers Bend,9-13
40.65595,-95.78389,558.7,7,Frazers Bend,9-13
40.657,-95.78523,558.8,8,Frazers Bend,9-13
40.65798,-95.78659,558.9,9,Frazers Bend,9-13
40.65892,-95.78809,559,0,Frazers Bend,9-13
40.65992,-95.78963,559.1,1,Frazers Bend,9-13
40.66081,-95.79118,559.2,2,Frazers Bend,9-13
40.66166,-95.79279,559.3,3,Frazers Bend,9-13
40.66247,-95.7944,559.4,4,Frazers Bend,9-13
40.66307,-95.79587,559.5,5,Frazers Bend,9-13
40.66367,-95.79735,559.6,6,Frazers Bend,9-13
40.66415,-95.79908,559.7,7,Frazers Bend,9-13
40.6645,-95.80103,559.8,8,Nebraska Bend,9-12
40.66466,-95.80293,559.9,9,Nebraska Bend,9-12
40.66468,-95.80487,560,0,Nebraska Bend,9-12
40.66472,-95.8067,560.1,1,Nebraska Bend,9-12
40.66478,-95.80863,560.2,2,Nebraska Bend,9-12
40.66488,-95.81049,560.3,3,Nebraska Bend,9-12
40.66502,-95.81245,560.4,4,Nebraska Bend,9-12
40.66523,-95.81434,560.5,5,Nebraska Bend,9-12
40.66538,-95.81615,560.6,6,Nebraska Bend,9-12
40.66563,-95.81818,560.7,7,Nebraska Bend,9-12
40.66602,-95.82001,560.8,8,Nebraska Bend,9-12
40.66641,-95.82182,560.9,9,Nebraska Bend,9-12
40.66694,-95.82367,561,0,Nebraska Bend,9-12
40.66758,-95.82533,561.1,1,Nebraska Bend,9-12
40.66824,-95.82697,561.2,2,Nebraska Bend,9-12
40.66904,-95.82868,561.3,3,Nebraska Bend,9-12
40.6698,-95.83023,561.4,4,Nebraska Bend,9-12
40.67063,-95.83173,561.5,5,Nebraska Bend,9-12
40.67143,-95.83312,561.6,6,Nebraska Bend,9-12
40.67223,-95.83473,561.7,7,Nebraska Bend,9-12
40.67311,-95.83625,561.8,8,Nebraska Bend,9-12
40.67394,-95.83783,561.9,9,Nebraska Bend,9-12
40.67485,-95.8394,562,0,Nebraska Bend,9-12
40.67574,-95.84096,562.1,1,Nebraska Bend,9-12
40.67674,-95.84235,562.2,2,Nebraska Bend,9-12
40.6778,-95.84355,562.3,3,Nebraska Bend,9-12
40.67909,-95.84455,562.4,4,Nebraska Bend,9-12
40.68048,-95.84525,562.5,5,Nebraska Bend,9-12
40.68189,-95.84575,562.6,6,Nebraska Bend,9-12
40.68332,-95.84596,562.7,7,Nebraska Bend,9-12
40.68476,-95.84593,562.8,8,Nebraska Bend,9-12
40.68616,-95.84574,562.9,9,Nebraska Bend,9-12
40.68769,-95.84567,563,0,Nebraska Bend,9-12
40.68912,-95.84573,563.1,1,Lower Copeland Bend,9-11
40.69057,-95.84586,563.2,2,Lower Copeland Bend,9-11
40.69193,-95.84618,563.3,3,Lower Copeland Bend,9-11
40.69342,-95.84667,563.4,4,Lower Copeland Bend,9-11
40.69494,-95.84737,563.5,5,Lower Copeland Bend,9-11
40.69633,-95.84803,563.6,6,Lower Copeland Bend,9-11
40.69767,-95.84879,563.7,7,Lower Copeland Bend,9-11
40.69899,-95.84958,563.8,8,Lower Copeland Bend,9-11
40.70033,-95.85046,563.9,9,Lower Copeland Bend,9-11
40.7016,-95.85138,564,0,Lower Copeland Bend,9-11
40.70288,-95.85237,564.1,1,Lower Copeland Bend,9-11
40.70401,-95.8534,564.2,2,Lower Copeland Bend,9-11
40.70515,-95.85446,564.3,3,Lower Copeland Bend,9-11
40.7063,-95.85579,564.4,4,Lower Copeland Bend,9-11
40.70723,-95.857,564.5,5,Lower Copeland Bend,9-11
40.70796,-95.85839,564.6,6,Lower Copeland Bend,9-11
40.70874,-95.86015,564.7,7,Lower Copeland Bend,9-11
40.70934,-95.86193,564.8,8,Lower Copeland Bend,9-11
40.70983,-95.86365,564.9,9,Lower Copeland Bend,9-11
40.71032,-95.86546,565,0,Lower Copeland Bend,9-11
40.71067,-95.86729,565.1,1,Upper Copeland Bend,9-10
40.71112,-95.86907,565.2,2,Upper Copeland Bend,9-10
40.71165,-95.87087,565.3,3,Upper Copeland Bend,9-10
40.71217,-95.87264,565.4,4,Upper Copeland Bend,9-10
40.71287,-95.8746,565.5,5,Upper Copeland Bend,9-10
40.71355,-95.87652,565.6,6,Upper Copeland Bend,9-10
40.71434,-95.87816,565.7,7,Upper Copeland Bend,9-10
40.71518,-95.87962,565.8,8,Upper Copeland Bend,9-10
40.71609,-95.88099,565.9,9,Upper Copeland Bend,9-10
40.71714,-95.8824,566,0,Upper Copeland Bend,9-10
40.71824,-95.88358,566.1,1,Upper Copeland Bend,9-10
40.71948,-95.88461,566.2,2,Upper Copeland Bend,9-10
40.72084,-95.88538,566.3,3,Upper Copeland Bend,9-10
40.72218,-95.88603,566.4,4,Upper Copeland Bend,9-10
40.72353,-95.88662,566.5,5,Upper Copeland Bend,9-10
40.72492,-95.88716,566.6,6,Upper Copeland Bend,9-10
40.72632,-95.88767,566.7,7,Upper Copeland Bend,9-10
40.72772,-95.88816,566.8,8,Upper Copeland Bend,9-10
40.72897,-95.88849,566.9,9,Upper Copeland Bend,9-10
40.73043,-95.88889,567,0,Upper Copeland Bend,9-10
40.7319,-95.88922,567.1,1,Upper Copeland Bend,9-10
40.73331,-95.88936,567.2,2,Upper Copeland Bend,9-10
40.73475,-95.88948,567.3,3,Upper Copeland Bend,9-10
40.73624,-95.88939,567.4,4,Upper Copeland Bend,9-10
40.7374,-95.88918,567.5,5,Upper Copeland Bend,9-10
40.73869,-95.88893,567.6,6,Upper Copeland Bend,9-10
40.74012,-95.8885,567.7,7,Upper Copeland Bend,9-10
40.74152,-95.88795,567.8,8,Upper Copeland Bend,9-10
40.74291,-95.88732,567.9,9,Upper Copeland Bend,9-10
40.74424,-95.88671,568,0,Upper Copeland Bend,9-10
40.74554,-95.88597,568.1,1,Upper Copeland Bend,9-10
40.74686,-95.88504,568.2,2,Upper Copeland Bend,9-10
40.74818,-95.88413,568.3,3,Upper Copeland Bend,9-10
40.74953,-95.88302,568.4,4,Upper Copeland Bend,9-10
40.7505,-95.88223,568.5,5,Upper Copeland Bend,9-10
40.75166,-95.88115,568.6,6,Upper Copeland Bend,9-10
40.75283,-95.87992,568.7,7,Upper Copeland Bend,9-10
40.75393,-95.87875,568.8,8,Upper Copeland Bend,9-10
40.75497,-95.87746,568.9,9,Upper Copeland Bend,9-10
40.75602,-95.87614,569,0,Upper Copeland Bend,9-10
40.75709,-95.87473,569.1,1,Upper Copeland Bend,9-10
40.75797,-95.87328,569.2,2,Upper Copeland Bend,9-10
40.7589,-95.87165,569.3,3,Upper Copeland Bend,9-10
40.75961,-95.86993,569.4,4,Upper Copeland Bend,9-10
40.76014,-95.86828,569.5,5,Upper Copeland Bend,9-10
40.76073,-95.86659,569.6,6,Upper Copeland Bend,9-10
40.76119,-95.86472,569.7,7,Upper Copeland Bend,9-10
40.76164,-95.86288,569.8,8,Upper Copeland Bend,9-10
40.76215,-95.8611,569.9,9,Lower Civil Bend,9-9
40.76264,-95.85937,570,0,Lower Civil Bend,9-9
40.76315,-95.85755,570.1,1,Lower Civil Bend,9-9
40.76374,-95.85585,570.2,2,Lower Civil Bend,9-9
40.76439,-95.85411,570.3,3,Lower Civil Bend,9-9
40.76505,-95.8523,570.4,4,Lower Civil Bend,9-9
40.76585,-95.85046,570.5,5,Lower Civil Bend,9-9
40.76663,-95.8487,570.6,6,Lower Civil Bend,9-9
40.76741,-95.8471,570.7,7,Lower Civil Bend,9-9
40.76834,-95.84562,570.8,8,Lower Civil Bend,9-9
40.7693,-95.84416,570.9,9,Lower Civil Bend,9-9
40.77026,-95.84278,571,0,Lower Civil Bend,9-9
40.77123,-95.84138,571.1,1,Lower Civil Bend,9-9
40.77227,-95.84007,571.2,2,Lower Civil Bend,9-9
40.77335,-95.83885,571.3,3,Lower Civil Bend,9-9
40.77448,-95.83756,571.4,4,Lower Civil Bend,9-9
40.77565,-95.83652,571.5,5,Lower Civil Bend,9-9
40.77691,-95.83552,571.6,6,Lower Civil Bend,9-9
40.77829,-95.83473,571.7,7,Lower Civil Bend,9-9
40.77967,-95.83407,571.8,8,Lower Civil Bend,9-9
40.78109,-95.83362,571.9,9,Lower Civil Bend,9-9
40.78252,-95.83328,572,0,Lower Civil Bend,9-9
40.78392,-95.83309,572.1,1,Lower Civil Bend,9-9
40.78535,-95.83319,572.2,2,Lower Civil Bend,9-9
40.78679,-95.83356,572.3,3,Lower Civil Bend,9-9
40.78818,-95.83418,572.4,4,Lower Civil Bend,9-9
40.78936,-95.83485,572.5,5,Lower Civil Bend,9-9
40.79066,-95.83581,572.6,6,Upper Civil Bend,9-8
40.79197,-95.83682,572.7,7,Upper Civil Bend,9-8
40.79319,-95.83783,572.8,8,Upper Civil Bend,9-8
40.79443,-95.83881,572.9,9,Upper Civil Bend,9-8
40.7957,-95.83974,573,0,Upper Civil Bend,9-8
40.79703,-95.84059,573.1,1,Upper Civil Bend,9-8
40.7983,-95.84148,573.2,2,Upper Civil Bend,9-8
40.79963,-95.84234,573.3,3,Upper Civil Bend,9-8
40.80096,-95.84309,573.4,4,Upper Civil Bend,9-8
40.80227,-95.84378,573.5,5,Upper Civil Bend,9-8
40.80367,-95.84429,573.6,6,Upper Civil Bend,9-8
40.80511,-95.84479,573.7,7,Upper Civil Bend,9-8
40.80654,-95.84515,573.8,8,Upper Civil Bend,9-8
40.80799,-95.84545,573.9,9,Upper Civil Bend,9-8
40.80944,-95.84572,574,0,Upper Civil Bend,9-8
40.81088,-95.84587,574.1,1,Upper Civil Bend,9-8
40.81233,-95.84594,574.2,2,Upper Civil Bend,9-8
40.81375,-95.84578,574.3,3,Upper Civil Bend,9-8
40.81511,-95.84524,574.4,4,Upper Civil Bend,9-8
40.81646,-95.84432,574.5,5,Upper Civil Bend,9-8
40.81778,-95.84335,574.6,6,Upper Civil Bend,9-8
40.81907,-95.84236,574.7,7,Van Horns Bend,9-7
40.82033,-95.84148,574.8,8,Van Horns Bend,9-7
40.82164,-95.84056,574.9,9,Van Horns Bend,9-7
40.823,-95.83968,575,0,Van Horns Bend,9-7
40.82425,-95.83893,575.1,1,Van Horns Bend,9-7
40.82564,-95.83823,575.2,2,Van Horns Bend,9-7
40.82697,-95.83757,575.3,3,Van Horns Bend,9-7
40.82837,-95.837,575.4,4,Van Horns Bend,9-7
40.82977,-95.83653,575.5,5,Van Horns Bend,9-7
40.83114,-95.83624,575.6,6,Van Horns Bend,9-7
40.83263,-95.83612,575.7,7,Van Horns Bend,9-7
40.83409,-95.83621,575.8,8,Van Horns Bend,9-7
40.83554,-95.83635,575.9,9,Van Horns Bend,9-7
40.83699,-95.83657,576,0,Van Horns Bend,9-7
40.83844,-95.83712,576.1,1,Van Horns Bend,9-7
40.8398,-95.83762,576.2,2,Van Horns Bend,9-7
40.84116,-95.83823,576.3,3,Van Horns Bend,9-7
40.8425,-95.83901,576.4,4,Van Horns Bend,9-7
40.84369,-95.84,576.5,5,Pin Hook Bend,9-6
40.84478,-95.84102,576.6,6,Pin Hook Bend,9-6
40.84607,-95.84209,576.7,7,Pin Hook Bend,9-6
40.84734,-95.843,576.8,8,Pin Hook Bend,9-6
40.84864,-95.84397,576.9,9,Pin Hook Bend,9-6
40.84982,-95.84487,577,0,Pin Hook Bend,9-6
40.85114,-95.84571,577.1,1,Pin Hook Bend,9-6
40.85246,-95.84652,577.2,2,Pin Hook Bend,9-6
40.85381,-95.84729,577.3,3,Pin Hook Bend,9-6
40.85517,-95.84796,577.4,4,Pin Hook Bend,9-6
40.85657,-95.8485,577.5,5,Pin Hook Bend,9-6
40.85798,-95.84889,577.6,6,Pin Hook Bend,9-6
40.85952,-95.84909,577.7,7,Pin Hook Bend,9-6
40.86094,-95.84916,577.8,8,Pin Hook Bend,9-6
40.86239,-95.84896,577.9,9,Pin Hook Bend,9-6
40.86381,-95.84854,578,0,Pin Hook Bend,9-6
40.86516,-95.84805,578.1,1,Pin Hook Bend,9-6
40.86646,-95.84722,578.2,2,Pin Hook Bend,9-6
40.86772,-95.84622,578.3,3,Pin Hook Bend,9-6
40.86891,-95.84498,578.4,4,Pin Hook Bend,9-6
40.86993,-95.8437,578.5,5,Pin Hook Bend,9-6
40.87084,-95.84236,578.6,6,Pin Hook Bend,9-6
40.87167,-95.84076,578.7,7,Pin Hook Bend,9-6
40.87221,-95.83893,578.8,8,Pin Hook Bend,9-6
40.87248,-95.83705,578.9,9,Calumet Bartlett Bend,9-5
40.8726,-95.83507,579,0,Calumet Bartlett Bend,9-5
40.87278,-95.83325,579.1,1,Calumet Bartlett Bend,9-5
40.87297,-95.83133,579.2,2,Calumet Bartlett Bend,9-5
40.8732,-95.8295,579.3,3,Calumet Bartlett Bend,9-5
40.87352,-95.82759,579.4,4,Calumet Bartlett Bend,9-5
40.87389,-95.82592,579.5,5,Calumet Bartlett Bend,9-5
40.87432,-95.82435,579.6,6,Calumet Bartlett Bend,9-5
40.87497,-95.82248,579.7,7,Calumet Bartlett Bend,9-5
40.87567,-95.82085,579.8,8,Calumet Bartlett Bend,9-5
40.87654,-95.81926,579.9,9,Calumet Bartlett Bend,9-5
40.87742,-95.81784,580,0,Calumet Bartlett Bend,9-5
40.87843,-95.81653,580.1,1,Calumet Bartlett Bend,9-5
40.87958,-95.8153,580.2,2,Calumet Bartlett Bend,9-5
40.88073,-95.81411,580.3,3,Calumet Bartlett Bend,9-5
40.88191,-95.81298,580.4,4,Calumet Bartlett Bend,9-5
40.88313,-95.81198,580.5,5,Calumet Bartlett Bend,9-5
